Day,Month,Year,City,Count,WeekDay,DayForStartYear,isWeekend,DayForStartTrainPeriod
22,2,2016,Королев-1,172,0,52,0,1600
22,2,2016,Всеволожск-1,57,0,52,0,1600
22,2,2016,Нахабино-1,74,0,52,0,1600
22,2,2016,Ангарск-1,52,0,52,0,1600
22,2,2016,Гатчина-1,141,0,52,0,1600
22,2,2016,Энгельс-1,73,0,52,0,1600
22,2,2016,Самара-2,344,0,52,0,1600
22,2,2016,Уссурийск-1,159,0,52,0,1600
23,2,2016,Сыктывкар-6,8,1,53,0,1601
23,2,2016,Тольятти-1,157,1,53,0,1601
23,2,2016,Ростов-на-Дону-2,178,1,53,0,1601
23,2,2016,Смоленск-3,151,1,53,0,1601
23,2,2016,Нижнекамск-1,133,1,53,0,1601
23,2,2016,Самара-4,398,1,53,0,1601
23,2,2016,Пушкино-1,59,1,53,0,1601
23,2,2016,Абакан-1,83,1,53,0,1601
23,2,2016,Новочебоксарск-1,65,1,53,0,1601
23,2,2016,Лобня-1,72,1,53,0,1601
23,2,2016,Таганрог-1,343,1,53,0,1601
23,2,2016,Челябинск-2,177,1,53,0,1601
23,2,2016,Балашиха-1,136,1,53,0,1601
23,2,2016,Сыктывкар-3,229,1,53,0,1601
23,2,2016,Химки-1,232,1,53,0,1601
23,2,2016,Нижневартовск-1,145,1,53,0,1601
23,2,2016,Щелково-1,67,1,53,0,1601
23,2,2016,Муром-1,84,1,53,0,1601
23,2,2016,Сыктывкар-4,117,1,53,0,1601
23,2,2016,Одинцово-1,193,1,53,0,1601
23,2,2016,Сыктывкар-5,69,1,53,0,1601
23,2,2016,Колпино-1,148,1,53,0,1601
23,2,2016,Королев-1,184,1,53,0,1601
23,2,2016,Сыктывкар-2,203,1,53,0,1601
23,2,2016,Комсомольск-на-Амуре-1,199,1,53,0,1601
23,2,2016,Махачкала-1,144,1,53,0,1601
23,2,2016,Салават-1,18,1,53,0,1601
23,2,2016,Реутов-1,137,1,53,0,1601
23,2,2016,Долгопрудный-1,395,1,53,0,1601
23,2,2016,Самара-2,418,1,53,0,1601
23,2,2016,Ачинск-1,169,1,53,0,1601
23,2,2016,Шахты-1,77,1,53,0,1601
23,2,2016,Тверь-1,28,1,53,0,1601
23,2,2016,Смоленск-1,290,1,53,0,1601
23,2,2016,Октябрьский-1,133,1,53,0,1601
23,2,2016,Нахабино-1,68,1,53,0,1601
23,2,2016,Ангарск-1,57,1,53,0,1601
23,2,2016,Астрахань-1,113,1,53,0,1601
23,2,2016,Сарапул-1,105,1,53,0,1601
23,2,2016,Всеволожск-1,58,1,53,0,1601
23,2,2016,Калининград-1,168,1,53,0,1601
23,2,2016,Белгород-1,115,1,53,0,1601
23,2,2016,Москва 1-1,188,1,53,0,1601
23,2,2016,Волжский-1,168,1,53,0,1601
23,2,2016,Новороссийск-1,199,1,53,0,1601
23,2,2016,Ульяновск-1,246,1,53,0,1601
23,2,2016,Уссурийск-1,275,1,53,0,1601
23,2,2016,Ухта-1,445,1,53,0,1601
23,2,2016,Гатчина-1,136,1,53,0,1601
23,2,2016,Самара-3,384,1,53,0,1601
23,2,2016,Бугульма-1,145,1,53,0,1601
23,2,2016,Энгельс-1,110,1,53,0,1601
23,2,2016,Ульяновск-2,298,1,53,0,1601
23,2,2016,Челябинск-1,171,1,53,0,1601
23,2,2016,Ханты-Мансийск-1,42,1,53,0,1601
23,2,2016,Чайковский-1,85,1,53,0,1601
23,2,2016,Калуга-1,133,1,53,0,1601
23,2,2016,Зеленоград-1,139,1,53,0,1601
23,2,2016,Ростов-на-Дону-1,166,1,53,0,1601
23,2,2016,Железнодорожный-1,150,1,53,0,1601
23,2,2016,Самара-1,366,1,53,0,1601
23,2,2016,Ленинск-Кузнецкий-1,81,1,53,0,1601
23,2,2016,Вологда-1,52,1,53,0,1601
23,2,2016,Саратов-1,156,1,53,0,1601
23,2,2016,Майкоп-1,95,1,53,0,1601
23,2,2016,Березники-1,157,1,53,0,1601
23,2,2016,Смоленск-2,274,1,53,0,1601
23,2,2016,Гатчина-2,120,1,53,0,1601
23,2,2016,Балаково-1,37,1,53,0,1601
23,2,2016,Сургут-1,266,1,53,0,1601
23,2,2016,Тюмень-1,170,1,53,0,1601
23,2,2016,Домодедово-1,118,1,53,0,1601
23,2,2016,Мытищи-1,116,1,53,0,1601
23,2,2016,Сыктывкар-1,359,1,53,0,1601
23,2,2016,Альметьевск-1,126,1,53,0,1601
24,2,2016,Сарапул-1,45,2,54,0,1602
24,2,2016,Комсомольск-на-Амуре-1,78,2,54,0,1602
24,2,2016,Сыктывкар-6,2,2,54,0,1602
24,2,2016,Сыктывкар-1,198,2,54,0,1602
24,2,2016,Реутов-1,49,2,54,0,1602
24,2,2016,Пушкино-1,17,2,54,0,1602
24,2,2016,Бугульма-1,57,2,54,0,1602
24,2,2016,Альметьевск-1,57,2,54,0,1602
24,2,2016,Самара-2,210,2,54,0,1602
24,2,2016,Тюмень-1,119,2,54,0,1602
24,2,2016,Вологда-1,52,2,54,0,1602
24,2,2016,Березники-1,78,2,54,0,1602
24,2,2016,Балашиха-1,65,2,54,0,1602
24,2,2016,Сыктывкар-2,72,2,54,0,1602
24,2,2016,Лобня-1,62,2,54,0,1602
24,2,2016,Салават-1,9,2,54,0,1602
24,2,2016,Химки-1,140,2,54,0,1602
24,2,2016,Саратов-1,75,2,54,0,1602
24,2,2016,Сыктывкар-3,75,2,54,0,1602
24,2,2016,Энгельс-1,46,2,54,0,1602
24,2,2016,Нахабино-1,33,2,54,0,1602
24,2,2016,Ангарск-1,44,2,54,0,1602
24,2,2016,Октябрьский-1,68,2,54,0,1602
24,2,2016,Ханты-Мансийск-1,20,2,54,0,1602
24,2,2016,Ульяновск-1,80,2,54,0,1602
24,2,2016,Белгород-1,54,2,54,0,1602
24,2,2016,Новочебоксарск-1,43,2,54,0,1602
24,2,2016,Ростов-на-Дону-2,88,2,54,0,1602
24,2,2016,Калуга-1,93,2,54,0,1602
24,2,2016,Зеленоград-1,39,2,54,0,1602
24,2,2016,Гатчина-2,22,2,54,0,1602
24,2,2016,Одинцово-1,57,2,54,0,1602
24,2,2016,Нижневартовск-1,76,2,54,0,1602
24,2,2016,Самара-4,275,2,54,0,1602
24,2,2016,Мытищи-1,27,2,54,0,1602
24,2,2016,Тольятти-1,56,2,54,0,1602
24,2,2016,Самара-3,341,2,54,0,1602
24,2,2016,Новороссийск-1,97,2,54,0,1602
24,2,2016,Муром-1,30,2,54,0,1602
24,2,2016,Сыктывкар-5,28,2,54,0,1602
24,2,2016,Таганрог-1,177,2,54,0,1602
24,2,2016,Сургут-1,118,2,54,0,1602
24,2,2016,Ульяновск-2,185,2,54,0,1602
24,2,2016,Тверь-1,12,2,54,0,1602
24,2,2016,Волжский-1,88,2,54,0,1602
24,2,2016,Железнодорожный-1,83,2,54,0,1602
24,2,2016,Всеволожск-1,18,2,54,0,1602
24,2,2016,Ухта-1,154,2,54,0,1602
24,2,2016,Самара-1,170,2,54,0,1602
24,2,2016,Калининград-1,96,2,54,0,1602
24,2,2016,Челябинск-1,115,2,54,0,1602
24,2,2016,Смоленск-1,162,2,54,0,1602
24,2,2016,Ленинск-Кузнецкий-1,31,2,54,0,1602
24,2,2016,Ачинск-1,81,2,54,0,1602
24,2,2016,Смоленск-2,205,2,54,0,1602
24,2,2016,Балаково-1,9,2,54,0,1602
24,2,2016,Домодедово-1,46,2,54,0,1602
24,2,2016,Абакан-1,36,2,54,0,1602
24,2,2016,Уссурийск-1,115,2,54,0,1602
24,2,2016,Королев-1,83,2,54,0,1602
24,2,2016,Чайковский-1,30,2,54,0,1602
24,2,2016,Колпино-1,80,2,54,0,1602
24,2,2016,Шахты-1,12,2,54,0,1602
24,2,2016,Майкоп-1,79,2,54,0,1602
24,2,2016,Москва 1-1,73,2,54,0,1602
24,2,2016,Сыктывкар-4,26,2,54,0,1602
24,2,2016,Махачкала-1,144,2,54,0,1602
24,2,2016,Щелково-1,26,2,54,0,1602
24,2,2016,Астрахань-1,34,2,54,0,1602
24,2,2016,Гатчина-1,68,2,54,0,1602
24,2,2016,Долгопрудный-1,187,2,54,0,1602
24,2,2016,Челябинск-2,81,2,54,0,1602
24,2,2016,Ростов-на-Дону-1,214,2,54,0,1602
24,2,2016,Нижнекамск-1,57,2,54,0,1602
24,2,2016,Смоленск-3,56,2,54,0,1602
25,2,2016,Ленинск-Кузнецкий-1,41,3,55,0,1603
25,2,2016,Белгород-1,73,3,55,0,1603
25,2,2016,Гатчина-2,30,3,55,0,1603
25,2,2016,Ульяновск-1,87,3,55,0,1603
25,2,2016,Волжский-1,81,3,55,0,1603
25,2,2016,Сыктывкар-5,32,3,55,0,1603
25,2,2016,Щелково-1,29,3,55,0,1603
25,2,2016,Ульяновск-2,179,3,55,0,1603
25,2,2016,Железнодорожный-1,72,3,55,0,1603
25,2,2016,Самара-1,164,3,55,0,1603
25,2,2016,Сыктывкар-2,60,3,55,0,1603
25,2,2016,Калуга-1,96,3,55,0,1603
25,2,2016,Ачинск-1,83,3,55,0,1603
25,2,2016,Новороссийск-1,84,3,55,0,1603
25,2,2016,Нижнекамск-1,56,3,55,0,1603
25,2,2016,Самара-2,177,3,55,0,1603
25,2,2016,Астрахань-1,49,3,55,0,1603
25,2,2016,Нижневартовск-1,53,3,55,0,1603
25,2,2016,Балашиха-1,53,3,55,0,1603
25,2,2016,Домодедово-1,56,3,55,0,1603
25,2,2016,Октябрьский-1,90,3,55,0,1603
25,2,2016,Москва 1-1,68,3,55,0,1603
25,2,2016,Самара-3,236,3,55,0,1603
25,2,2016,Сыктывкар-6,4,3,55,0,1603
25,2,2016,Тверь-1,20,3,55,0,1603
25,2,2016,Мытищи-1,46,3,55,0,1603
25,2,2016,Махачкала-1,96,3,55,0,1603
25,2,2016,Смоленск-1,160,3,55,0,1603
25,2,2016,Альметьевск-1,50,3,55,0,1603
25,2,2016,Колпино-1,69,3,55,0,1603
25,2,2016,Лобня-1,52,3,55,0,1603
25,2,2016,Зеленоград-1,58,3,55,0,1603
25,2,2016,Салават-1,13,3,55,0,1603
25,2,2016,Новочебоксарск-1,39,3,55,0,1603
25,2,2016,Шахты-1,19,3,55,0,1603
25,2,2016,Комсомольск-на-Амуре-1,106,3,55,0,1603
25,2,2016,Абакан-1,46,3,55,0,1603
25,2,2016,Сыктывкар-3,95,3,55,0,1603
25,2,2016,Ростов-на-Дону-2,90,3,55,0,1603
25,2,2016,Тольятти-1,109,3,55,0,1603
25,2,2016,Долгопрудный-1,154,3,55,0,1603
25,2,2016,Сарапул-1,55,3,55,0,1603
25,2,2016,Челябинск-1,97,3,55,0,1603
25,2,2016,Вологда-1,36,3,55,0,1603
25,2,2016,Одинцово-1,81,3,55,0,1603
25,2,2016,Муром-1,43,3,55,0,1603
25,2,2016,Сургут-1,108,3,55,0,1603
25,2,2016,Ухта-1,155,3,55,0,1603
25,2,2016,Нахабино-1,37,3,55,0,1603
25,2,2016,Самара-4,213,3,55,0,1603
25,2,2016,Королев-1,84,3,55,0,1603
25,2,2016,Ростов-на-Дону-1,109,3,55,0,1603
25,2,2016,Пушкино-1,39,3,55,0,1603
25,2,2016,Гатчина-1,60,3,55,0,1603
25,2,2016,Химки-1,98,3,55,0,1603
25,2,2016,Березники-1,78,3,55,0,1603
25,2,2016,Балаково-1,21,3,55,0,1603
25,2,2016,Ангарск-1,39,3,55,0,1603
25,2,2016,Калининград-1,73,3,55,0,1603
25,2,2016,Смоленск-3,53,3,55,0,1603
25,2,2016,Чайковский-1,30,3,55,0,1603
25,2,2016,Челябинск-2,91,3,55,0,1603
25,2,2016,Всеволожск-1,32,3,55,0,1603
25,2,2016,Саратов-1,82,3,55,0,1603
25,2,2016,Уссурийск-1,104,3,55,0,1603
25,2,2016,Сыктывкар-4,36,3,55,0,1603
25,2,2016,Ханты-Мансийск-1,31,3,55,0,1603
25,2,2016,Реутов-1,60,3,55,0,1603
25,2,2016,Тюмень-1,123,3,55,0,1603
25,2,2016,Энгельс-1,58,3,55,0,1603
25,2,2016,Бугульма-1,54,3,55,0,1603
25,2,2016,Таганрог-1,223,3,55,0,1603
25,2,2016,Сыктывкар-1,194,3,55,0,1603
25,2,2016,Смоленск-2,150,3,55,0,1603
25,2,2016,Майкоп-1,84,3,55,0,1603
26,2,2016,Самара-2,253,4,56,0,1604
26,2,2016,Ульяновск-2,200,4,56,0,1604
26,2,2016,Самара-4,272,4,56,0,1604
26,2,2016,Одинцово-1,107,4,56,0,1604
26,2,2016,Сыктывкар-2,89,4,56,0,1604
26,2,2016,Тюмень-1,127,4,56,0,1604
26,2,2016,Москва 1-1,114,4,56,0,1604
26,2,2016,Гатчина-2,47,4,56,0,1604
26,2,2016,Балаково-1,26,4,56,0,1604
26,2,2016,Чайковский-1,43,4,56,0,1604
26,2,2016,Новороссийск-1,110,4,56,0,1604
26,2,2016,Березники-1,122,4,56,0,1604
26,2,2016,Нижневартовск-1,77,4,56,0,1604
26,2,2016,Волжский-1,114,4,56,0,1604
26,2,2016,Таганрог-1,239,4,56,0,1604
26,2,2016,Реутов-1,126,4,56,0,1604
26,2,2016,Ханты-Мансийск-1,48,4,56,0,1604
26,2,2016,Новочебоксарск-1,60,4,56,0,1604
26,2,2016,Нахабино-1,71,4,56,0,1604
26,2,2016,Челябинск-2,102,4,56,0,1604
26,2,2016,Ухта-1,253,4,56,0,1604
26,2,2016,Ростов-на-Дону-2,141,4,56,0,1604
26,2,2016,Майкоп-1,91,4,56,0,1604
26,2,2016,Вологда-1,53,4,56,0,1604
26,2,2016,Абакан-1,69,4,56,0,1604
26,2,2016,Альметьевск-1,78,4,56,0,1604
26,2,2016,Белгород-1,108,4,56,0,1604
26,2,2016,Балашиха-1,95,4,56,0,1604
26,2,2016,Долгопрудный-1,272,4,56,0,1604
26,2,2016,Сыктывкар-1,245,4,56,0,1604
26,2,2016,Уссурийск-1,133,4,56,0,1604
26,2,2016,Челябинск-1,120,4,56,0,1604
26,2,2016,Тольятти-1,118,4,56,0,1604
26,2,2016,Лобня-1,47,4,56,0,1604
26,2,2016,Сыктывкар-4,50,4,56,0,1604
26,2,2016,Домодедово-1,93,4,56,0,1604
26,2,2016,Тверь-1,13,4,56,0,1604
26,2,2016,Сыктывкар-6,10,4,56,0,1604
26,2,2016,Комсомольск-на-Амуре-1,98,4,56,0,1604
26,2,2016,Железнодорожный-1,111,4,56,0,1604
26,2,2016,Сыктывкар-5,33,4,56,0,1604
26,2,2016,Самара-3,342,4,56,0,1604
26,2,2016,Нижнекамск-1,94,4,56,0,1604
26,2,2016,Калининград-1,97,4,56,0,1604
26,2,2016,Смоленск-1,222,4,56,0,1604
26,2,2016,Смоленск-2,197,4,56,0,1604
26,2,2016,Калуга-1,132,4,56,0,1604
26,2,2016,Смоленск-3,92,4,56,0,1604
26,2,2016,Сыктывкар-3,130,4,56,0,1604
26,2,2016,Бугульма-1,85,4,56,0,1604
26,2,2016,Мытищи-1,88,4,56,0,1604
26,2,2016,Ачинск-1,86,4,56,0,1604
26,2,2016,Гатчина-1,114,4,56,0,1604
26,2,2016,Ангарск-1,57,4,56,0,1604
26,2,2016,Астрахань-1,48,4,56,0,1604
26,2,2016,Пушкино-1,44,4,56,0,1604
26,2,2016,Саратов-1,139,4,56,0,1604
26,2,2016,Шахты-1,40,4,56,0,1604
26,2,2016,Сарапул-1,78,4,56,0,1604
26,2,2016,Октябрьский-1,69,4,56,0,1604
26,2,2016,Химки-1,181,4,56,0,1604
26,2,2016,Щелково-1,50,4,56,0,1604
26,2,2016,Салават-1,21,4,56,0,1604
26,2,2016,Самара-1,258,4,56,0,1604
26,2,2016,Зеленоград-1,73,4,56,0,1604
26,2,2016,Энгельс-1,76,4,56,0,1604
26,2,2016,Сургут-1,231,4,56,0,1604
26,2,2016,Колпино-1,59,4,56,0,1604
26,2,2016,Махачкала-1,121,4,56,0,1604
26,2,2016,Ленинск-Кузнецкий-1,35,4,56,0,1604
26,2,2016,Ульяновск-1,86,4,56,0,1604
26,2,2016,Всеволожск-1,35,4,56,0,1604
26,2,2016,Ростов-на-Дону-1,172,4,56,0,1604
26,2,2016,Королев-1,115,4,56,0,1604
26,2,2016,Муром-1,53,4,56,0,1604
27,2,2016,Щелково-1,45,5,57,1,1605
27,2,2016,Чайковский-1,87,5,57,1,1605
27,2,2016,Бугульма-1,119,5,57,1,1605
27,2,2016,Ангарск-1,77,5,57,1,1605
27,2,2016,Колпино-1,108,5,57,1,1605
27,2,2016,Челябинск-2,145,5,57,1,1605
27,2,2016,Нижневартовск-1,94,5,57,1,1605
27,2,2016,Сыктывкар-4,95,5,57,1,1605
27,2,2016,Вологда-1,72,5,57,1,1605
27,2,2016,Реутов-1,147,5,57,1,1605
27,2,2016,Ачинск-1,171,5,57,1,1605
27,2,2016,Пушкино-1,67,5,57,1,1605
27,2,2016,Ростов-на-Дону-2,211,5,57,1,1605
27,2,2016,Новочебоксарск-1,69,5,57,1,1605
27,2,2016,Тверь-1,24,5,57,1,1605
27,2,2016,Альметьевск-1,111,5,57,1,1605
27,2,2016,Лобня-1,79,5,57,1,1605
27,2,2016,Ханты-Мансийск-1,48,5,57,1,1605
27,2,2016,Балашиха-1,169,5,57,1,1605
27,2,2016,Смоленск-2,257,5,57,1,1605
27,2,2016,Астрахань-1,90,5,57,1,1605
27,2,2016,Саратов-1,142,5,57,1,1605
27,2,2016,Балаково-1,36,5,57,1,1605
27,2,2016,Смоленск-3,157,5,57,1,1605
27,2,2016,Зеленоград-1,102,5,57,1,1605
27,2,2016,Уссурийск-1,198,5,57,1,1605
27,2,2016,Сарапул-1,98,5,57,1,1605
27,2,2016,Ленинск-Кузнецкий-1,76,5,57,1,1605
27,2,2016,Химки-1,231,5,57,1,1605
27,2,2016,Самара-2,386,5,57,1,1605
27,2,2016,Октябрьский-1,114,5,57,1,1605
27,2,2016,Самара-4,416,5,57,1,1605
27,2,2016,Волжский-1,161,5,57,1,1605
27,2,2016,Ульяновск-2,253,5,57,1,1605
27,2,2016,Гатчина-2,113,5,57,1,1605
27,2,2016,Гатчина-1,163,5,57,1,1605
27,2,2016,Энгельс-1,92,5,57,1,1605
27,2,2016,Тольятти-1,182,5,57,1,1605
27,2,2016,Самара-3,389,5,57,1,1605
27,2,2016,Муром-1,54,5,57,1,1605
27,2,2016,Сургут-1,258,5,57,1,1605
27,2,2016,Березники-1,110,5,57,1,1605
27,2,2016,Абакан-1,112,5,57,1,1605
27,2,2016,Калуга-1,201,5,57,1,1605
27,2,2016,Королев-1,144,5,57,1,1605
27,2,2016,Всеволожск-1,64,5,57,1,1605
27,2,2016,Сыктывкар-5,67,5,57,1,1605
27,2,2016,Сыктывкар-1,300,5,57,1,1605
27,2,2016,Комсомольск-на-Амуре-1,187,5,57,1,1605
27,2,2016,Шахты-1,70,5,57,1,1605
27,2,2016,Ульяновск-1,155,5,57,1,1605
27,2,2016,Самара-1,366,5,57,1,1605
27,2,2016,Мытищи-1,108,5,57,1,1605
27,2,2016,Одинцово-1,178,5,57,1,1605
27,2,2016,Белгород-1,128,5,57,1,1605
27,2,2016,Челябинск-1,137,5,57,1,1605
27,2,2016,Салават-1,25,5,57,1,1605
27,2,2016,Нахабино-1,63,5,57,1,1605
27,2,2016,Новороссийск-1,160,5,57,1,1605
27,2,2016,Сыктывкар-2,122,5,57,1,1605
27,2,2016,Сыктывкар-3,136,5,57,1,1605
27,2,2016,Махачкала-1,151,5,57,1,1605
27,2,2016,Калининград-1,127,5,57,1,1605
27,2,2016,Смоленск-1,301,5,57,1,1605
27,2,2016,Нижнекамск-1,127,5,57,1,1605
27,2,2016,Ухта-1,343,5,57,1,1605
27,2,2016,Тюмень-1,183,5,57,1,1605
27,2,2016,Домодедово-1,165,5,57,1,1605
27,2,2016,Таганрог-1,291,5,57,1,1605
27,2,2016,Долгопрудный-1,354,5,57,1,1605
27,2,2016,Москва 1-1,178,5,57,1,1605
27,2,2016,Железнодорожный-1,175,5,57,1,1605
27,2,2016,Майкоп-1,79,5,57,1,1605
27,2,2016,Сыктывкар-6,6,5,57,1,1605
27,2,2016,Ростов-на-Дону-1,201,5,57,1,1605
28,2,2016,Сыктывкар-3,135,6,58,1,1606
28,2,2016,Сыктывкар-1,231,6,58,1,1606
28,2,2016,Щелково-1,31,6,58,1,1606
28,2,2016,Ульяновск-1,120,6,58,1,1606
28,2,2016,Салават-1,29,6,58,1,1606
28,2,2016,Одинцово-1,144,6,58,1,1606
28,2,2016,Муром-1,64,6,58,1,1606
28,2,2016,Гатчина-1,105,6,58,1,1606
28,2,2016,Калуга-1,133,6,58,1,1606
28,2,2016,Сыктывкар-2,98,6,58,1,1606
28,2,2016,Комсомольск-на-Амуре-1,154,6,58,1,1606
28,2,2016,Вологда-1,39,6,58,1,1606
28,2,2016,Бугульма-1,119,6,58,1,1606
28,2,2016,Чайковский-1,87,6,58,1,1606
28,2,2016,Березники-1,106,6,58,1,1606
28,2,2016,Нижнекамск-1,96,6,58,1,1606
28,2,2016,Ухта-1,296,6,58,1,1606
28,2,2016,Нижневартовск-1,84,6,58,1,1606
28,2,2016,Астрахань-1,59,6,58,1,1606
28,2,2016,Сыктывкар-6,7,6,58,1,1606
28,2,2016,Майкоп-1,90,6,58,1,1606
28,2,2016,Мытищи-1,67,6,58,1,1606
28,2,2016,Таганрог-1,278,6,58,1,1606
28,2,2016,Ачинск-1,172,6,58,1,1606
28,2,2016,Белгород-1,79,6,58,1,1606
28,2,2016,Колпино-1,108,6,58,1,1606
28,2,2016,Ханты-Мансийск-1,25,6,58,1,1606
28,2,2016,Пушкино-1,68,6,58,1,1606
28,2,2016,Саратов-1,148,6,58,1,1606
28,2,2016,Самара-3,288,6,58,1,1606
28,2,2016,Королев-1,134,6,58,1,1606
28,2,2016,Железнодорожный-1,151,6,58,1,1606
28,2,2016,Домодедово-1,124,6,58,1,1606
28,2,2016,Нахабино-1,85,6,58,1,1606
28,2,2016,Калининград-1,125,6,58,1,1606
28,2,2016,Смоленск-2,181,6,58,1,1606
28,2,2016,Москва 1-1,142,6,58,1,1606
28,2,2016,Тверь-1,20,6,58,1,1606
28,2,2016,Самара-2,335,6,58,1,1606
28,2,2016,Тольятти-1,157,6,58,1,1606
28,2,2016,Самара-4,298,6,58,1,1606
28,2,2016,Сарапул-1,60,6,58,1,1606
28,2,2016,Гатчина-2,106,6,58,1,1606
28,2,2016,Абакан-1,130,6,58,1,1606
28,2,2016,Долгопрудный-1,255,6,58,1,1606
28,2,2016,Сыктывкар-5,50,6,58,1,1606
28,2,2016,Махачкала-1,187,6,58,1,1606
28,2,2016,Альметьевск-1,118,6,58,1,1606
28,2,2016,Челябинск-1,164,6,58,1,1606
28,2,2016,Реутов-1,114,6,58,1,1606
28,2,2016,Балаково-1,25,6,58,1,1606
28,2,2016,Смоленск-1,233,6,58,1,1606
28,2,2016,Уссурийск-1,147,6,58,1,1606
28,2,2016,Энгельс-1,78,6,58,1,1606
28,2,2016,Химки-1,201,6,58,1,1606
28,2,2016,Самара-1,291,6,58,1,1606
28,2,2016,Ростов-на-Дону-1,161,6,58,1,1606
28,2,2016,Ленинск-Кузнецкий-1,74,6,58,1,1606
28,2,2016,Зеленоград-1,112,6,58,1,1606
28,2,2016,Октябрьский-1,101,6,58,1,1606
28,2,2016,Тюмень-1,137,6,58,1,1606
28,2,2016,Волжский-1,111,6,58,1,1606
28,2,2016,Сыктывкар-4,106,6,58,1,1606
28,2,2016,Шахты-1,50,6,58,1,1606
28,2,2016,Лобня-1,59,6,58,1,1606
28,2,2016,Новочебоксарск-1,72,6,58,1,1606
28,2,2016,Смоленск-3,147,6,58,1,1606
28,2,2016,Ульяновск-2,211,6,58,1,1606
28,2,2016,Ангарск-1,79,6,58,1,1606
28,2,2016,Сургут-1,199,6,58,1,1606
28,2,2016,Всеволожск-1,68,6,58,1,1606
28,2,2016,Новороссийск-1,104,6,58,1,1606
28,2,2016,Балашиха-1,31,6,58,1,1606
28,2,2016,Ростов-на-Дону-2,193,6,58,1,1606
28,2,2016,Челябинск-2,126,6,58,1,1606
29,2,2016,Ростов-на-Дону-1,134,0,59,0,1607
29,2,2016,Москва 1-1,74,0,59,0,1607
29,2,2016,Реутов-1,43,0,59,0,1607
29,2,2016,Новочебоксарск-1,23,0,59,0,1607
